timestamp,total_amount
2014-03-05,193217.73
2014-03-06,186375.59
2014-03-07,195797.2
2014-03-08,190396.01
2014-03-09,197025.07
2014-03-10,190536.6
2014-03-11,212041.98
2014-03-12,201351.92
2014-03-13,181060.91
2014-03-14,197576.74
2014-03-15,196781.51
2014-03-16,194311.93
2014-03-17,187698.92
2014-03-18,205790.77
2014-03-19,187540.67
2014-03-20,188082.07
2014-03-21,202255.79
2014-03-22,190501.51
2014-03-23,189557.24
2014-03-24,203294.69
2014-03-25,208821.83
2014-03-26,201418.96
2014-03-27,183263.21
2014-03-28,197520.08
2014-03-29,200235.82
2014-03-30,193093.09
2014-03-31,193171.73
2014-04-01,215357.68
2014-04-02,199673.58
2014-04-03,190222.08
2014-04-04,198392.4
2014-04-05,193228.23
2014-04-06,197956.14
2014-04-07,199785.67
2014-04-08,206501.79
2014-04-09,191890.01
2014-04-10,177914.68
2014-04-11,200980.74
2014-04-12,194007.09
2014-04-13,194247.2
2014-04-14,197088.88
2014-04-15,210416.56
2014-04-16,187428.35
2014-04-17,196693.24
2014-04-18,190242.66
2014-04-19,191556.95
2014-04-20,196862.64
2014-04-21,192032.75
2014-04-22,209459.67
2014-04-23,190801.82
2014-04-24,192267.91
2014-04-25,197140.24
2014-04-26,196245.81
2014-04-27,201462.19
2014-04-28,196310.66
2014-04-29,215710.05
2014-04-30,195947.34
2014-05-01,184260.95
2014-05-02,195123.36
2014-05-03,194705.06
2014-05-04,196575.42
2014-05-05,207455.61
2014-05-06,202157.17
2014-05-07,181933.58
2014-05-08,196630.7
2014-05-09,200040.93
2014-05-10,189547.61
2014-05-11,196959.16
2014-05-12,195390.95
2014-05-13,224521.62
2014-05-14,190660.66
2014-05-15,175915.51
2014-05-16,188175.06
2014-05-17,188880.12
2014-05-18,202563.89
2014-05-19,195799.28
2014-05-20,210371.87
2014-05-21,188562.35
2014-05-22,187003.34
2014-05-23,189942.72
2014-05-24,195551.15
2014-05-25,201366.75
2014-05-26,197021.3
2014-05-27,203750.15
2014-05-28,209035.62
2014-05-29,180619.73
2014-05-30,175127.43
2014-05-31,193427.19
2014-06-01,198183.51
2014-06-02,201371.28
2014-06-03,222908.94
2014-06-04,200531.61
2014-06-05,179271.17
2014-06-06,193439.69
2014-06-07,198069.49
2014-06-08,203174.12
2014-06-09,195862.22
2014-06-10,220367.37
2014-06-11,190321.0
2014-06-12,189801.98
2014-06-13,195920.23
2014-06-14,188668.23
2014-06-15,199792.42
2014-06-16,203705.67
2014-06-17,215614.84
2014-06-18,180851.62
2014-06-19,187203.52
2014-06-20,195644.47
2014-06-21,200025.26
2014-06-22,191521.77
2014-06-23,204833.17
2014-06-24,226338.37
2014-06-25,197834.9
2014-06-26,184033.62
2014-06-27,207272.16
2014-06-28,198462.41
2014-06-29,195485.76
2014-06-30,189372.28
2014-07-01,214202.07
2014-07-02,190485.78
2014-07-03,191167.4
2014-07-04,180431.08
2014-07-05,199929.31
2014-07-06,204489.11
2014-07-07,199492.51
2014-07-08,207455.81
2014-07-09,204572.48
2014-07-10,183679.75
2014-07-11,195472.39
2014-07-12,188063.08
2014-07-13,189468.45
2014-07-14,188575.93
2014-07-15,205669.39
2014-07-16,193796.94
2014-07-17,175949.14
2014-07-18,198169.25
2014-07-19,203655.64
2014-07-20,191981.98
2014-07-21,195328.73
2014-07-22,208464.73
2014-07-23,195193.16
2014-07-24,201264.62
2014-07-25,194449.54
2014-07-26,193322.33
2014-07-27,199232.97
2014-07-28,203118.88
2014-07-29,220167.81
2014-07-30,185798.84
2014-07-31,181175.82
2014-08-01,204414.58
2014-08-02,190782.53
2014-08-03,202936.98
2014-08-04,198290.07
2014-08-05,209597.87
2014-08-06,203864.67
2014-08-07,174867.45
2014-08-08,191961.82
2014-08-09,207018.06
2014-08-10,204698.16
2014-08-11,191011.82
2014-08-12,213223.55
2014-08-13,199715.69
2014-08-14,192649.16
2014-08-15,200943.08
2014-08-16,197521.86
2014-08-17,203516.52
2014-08-18,202108.99
2014-08-19,207097.66
2014-08-20,208400.07
2014-08-21,184866.9
2014-08-22,200816.26
2014-08-23,206050.19
2014-08-24,200478.82
2014-08-25,202645.56
2014-08-26,212647.43
2014-08-27,201269.15
2014-08-28,187823.74
2014-08-29,201111.38
2014-08-30,194022.69
2014-08-31,200009.9
2014-09-01,199903.16
2014-09-02,204388.08
2014-09-03,195150.54
2014-09-04,182836.95
2014-09-05,173825.16
2014-09-06,197013.7
2014-09-07,195583.08
2014-09-08,192573.46
2014-09-09,216645.02
2014-09-10,184610.65
2014-09-11,191598.1
2014-09-12,201269.13
2014-09-13,195373.6
2014-09-14,190658.1
2014-09-15,199360.94
2014-09-16,196697.22
2014-09-17,193526.49
2014-09-18,181701.62
2014-09-19,187903.3
2014-09-20,190633.22
2014-09-21,185091.38
2014-09-22,193399.52
2014-09-23,212479.44
2014-09-24,200571.36
2014-09-25,194846.92
2014-09-26,197009.9
2014-09-27,202858.31
2014-09-28,201960.02
2014-09-29,196651.79
2014-09-30,231537.53
2014-10-01,203352.07
2014-10-02,188707.96
2014-10-03,193885.31
2014-10-04,199285.6
2014-10-05,203259.62
2014-10-06,195301.08
2014-10-07,217312.88
2014-10-08,199778.21
2014-10-09,189687.28
2014-10-10,193195.33
2014-10-11,200555.81
2014-10-12,200179.29
2014-10-13,200470.09
2014-10-14,203956.95
2014-10-15,195662.2
2014-10-16,195069.24
2014-10-17,192658.31
2014-10-18,201151.01
2014-10-19,192380.04
2014-10-20,197416.04
2014-10-21,211644.78
2014-10-22,203735.3
2014-10-23,185255.91
2014-10-24,206184.61
2014-10-25,189425.9
2014-10-26,189482.67
2014-10-27,207597.08
2014-10-28,205633.54
2014-10-29,194461.88
2014-10-30,184222.56
2014-10-31,197294.38
2014-11-01,201235.63
2014-11-02,191908.11
2014-11-03,192182.72
2014-11-04,213340.02
2014-11-05,189187.47
2014-11-06,193562.49
2014-11-07,195215.7
2014-11-08,198225.13
2014-11-09,203740.99
2014-11-10,201942.88
2014-11-11,225232.98
2014-11-12,200413.64
2014-11-13,197899.22
2014-11-14,193718.26
2014-11-15,198773.27
2014-11-16,198254.83
2014-11-17,209233.76
2014-11-18,213575.05
2014-11-19,195991.43
2014-11-20,186344.79
2014-11-21,197763.79
2014-11-22,197717.0
2014-11-23,196167.77
2014-11-24,184449.29
2014-11-25,210508.55
2014-11-26,187123.25
2014-11-27,187772.36
2014-11-28,193475.81
2014-11-29,198905.42
2014-11-30,189036.41
2014-12-01,197942.3
2014-12-02,216571.46
2014-12-03,197005.77
2014-12-04,194227.7
2014-12-05,185962.82
2014-12-06,203711.14
2014-12-07,195495.81
2014-12-08,201411.35
2014-12-09,212078.8
2014-12-10,197781.46
2014-12-11,189580.86
2014-12-12,195409.44
2014-12-13,193448.05
2014-12-14,201014.21
2014-12-15,199434.25
2014-12-16,213443.09
2014-12-17,199621.2
2014-12-18,194075.1
2014-12-19,185982.21
2014-12-20,192255.92
2014-12-21,200231.48
2014-12-22,201952.0
2014-12-23,204100.7
2014-12-24,195159.2
2014-12-25,183916.06
2014-12-26,202228.27
2014-12-27,194254.22
2014-12-28,192541.1
2014-12-29,200500.09
2014-12-30,211211.51
2014-12-31,189383.76
2015-01-01,173788.79
2015-01-02,194279.97
2015-01-03,202196.29
2015-01-04,192801.28
2015-01-05,199444.94
2015-01-06,203271.06
2015-01-07,202588.26
2015-01-08,203327.39
2015-01-09,195426.25
2015-01-10,196562.84
2015-01-11,194040.75
2015-01-12,198207.38
2015-01-13,206378.02
2015-01-14,219138.23
2015-01-15,198505.16
2015-01-16,187955.03
2015-01-17,190683.41
2015-01-18,184484.33
2015-01-19,194446.03
2015-01-20,193078.44
2015-01-21,217818.45
2015-01-22,199167.21
2015-01-23,188485.37
2015-01-24,193077.76
2015-01-25,196310.62
2015-01-26,199088.42
2015-01-27,197776.57
2015-01-28,208334.79
2015-01-29,193717.41
2015-01-30,185259.97
2015-01-31,193737.26
2015-02-01,194054.05
2015-02-02,198469.13
2015-02-03,205358.32
2015-02-04,204919.37
2015-02-05,203668.43
2015-02-06,200766.8
2015-02-07,205672.95
2015-02-08,204017.02
2015-02-09,206048.17
2015-02-10,193762.78
2015-02-11,216135.62
2015-02-12,199167.01
2015-02-13,185839.45
2015-02-14,195290.21
2015-02-15,194775.07
2015-02-16,202492.22
2015-02-17,201193.42
2015-02-18,216612.16
2015-02-19,198625.06
2015-02-20,176668.92
2015-02-21,177836.29
2015-02-22,202000.71
2015-02-23,206741.73
2015-02-24,208388.29
2015-02-25,215250.29
2015-02-26,196352.59
2015-02-27,185602.66
2015-02-28,201727.23
2015-03-01,193587.09
2015-03-02,208008.38999999998
2015-03-03,200410.06
2015-03-04,215568.03
2015-03-05,189997.68
2015-03-06,182878.64
2015-03-07,201765.24
2015-03-08,193855.93
2015-03-09,198275.98
2015-03-10,208444.22
2015-03-11,210606.76
2015-03-12,192725.14
2015-03-13,194748.72
2015-03-14,200636.91
2015-03-15,191848.92
2015-03-16,209434.8
2015-03-17,212421.22
2015-03-18,217096.38
2015-03-19,189636.58
2015-03-20,185112.4
2015-03-21,199827.75
2015-03-22,198723.4
2015-03-23,200612.95
2015-03-24,206112.52
2015-03-25,218025.92
2015-03-26,203088.26
2015-03-27,192408.64
2015-03-28,206569.65
2015-03-29,196118.57
2015-03-30,208128.1
2015-03-31,209698.01
2015-04-01,217367.11
2015-04-02,199205.79
2015-04-03,185383.95
2015-04-04,200603.96
2015-04-05,197788.8
2015-04-06,195336.77
2015-04-07,208586.53
2015-04-08,216610.71
2015-04-09,193830.37
2015-04-10,174694.94
2015-04-11,198369.05
2015-04-12,192460.42
2015-04-13,196527.58
2015-04-14,211729.06
2015-04-15,215870.81
2015-04-16,194613.15
2015-04-17,183948.73
2015-04-18,193866.5
2015-04-19,200845.7
2015-04-20,203286.84
2015-04-21,194995.53
2015-04-22,205762.11
2015-04-23,192281.19
2015-04-24,199670.88
2015-04-25,205103.97
2015-04-26,201602.75
2015-04-27,206014.98
2015-04-28,198876.79
2015-04-29,214499.82
2015-04-30,185790.32
2015-05-01,187095.37
2015-05-02,201703.79
2015-05-03,195056.17
2015-05-04,197383.65
2015-05-05,199954.9
2015-05-06,217502.93
2015-05-07,201056.82
2015-05-08,192812.24
2015-05-09,198471.56
2015-05-10,195736.37
2015-05-11,200355.0
2015-05-12,189413.8
2015-05-13,211633.34
2015-05-14,209640.16
2015-05-15,193752.96
2015-05-16,191689.65
2015-05-17,207240.98
2015-05-18,200718.48
2015-05-19,201648.79
2015-05-20,216849.4
2015-05-21,196804.23
2015-05-22,186413.42
2015-05-23,210000.94
2015-05-24,194836.64
2015-05-25,204125.17
2015-05-26,203027.9
2015-05-27,214927.09
2015-05-28,209615.48
2015-05-29,194394.11
2015-05-30,184120.55
2015-05-31,200019.27
2015-06-01,212469.44
2015-06-02,198836.21
2015-06-03,227569.57
2015-06-04,200940.39
2015-06-05,184145.73
2015-06-06,192653.47
2015-06-07,204211.89
2015-06-08,201191.0
2015-06-09,194978.58
2015-06-10,206693.71
2015-06-11,204846.21
2015-06-12,191898.51
2015-06-13,195196.93
2015-06-14,194054.35
2015-06-15,192022.89
2015-06-16,214236.72
2015-06-17,208828.82
2015-06-18,214758.03
2015-06-19,191335.83
2015-06-20,199823.62
2015-06-21,198439.07
2015-06-22,198088.75
2015-06-23,197079.56
2015-06-24,213690.39
2015-06-25,202723.39
2015-06-26,188033.88
2015-06-27,200280.11
2015-06-28,206659.53
2015-06-29,197422.55
2015-06-30,204648.54
2015-07-01,211488.92
2015-07-02,196616.57
2015-07-03,197703.57
2015-07-04,179111.97
2015-07-05,197717.9
2015-07-06,193554.21
2015-07-07,196015.66
2015-07-08,212710.03
2015-07-09,201297.58
2015-07-10,196206.32
2015-07-11,200416.32
2015-07-12,199815.48
2015-07-13,201585.53
2015-07-14,206350.03
2015-07-15,216478.0
2015-07-16,195558.29
2015-07-17,195430.19
2015-07-18,207069.34
2015-07-19,208843.35
2015-07-20,201070.25
2015-07-21,200922.13
2015-07-22,210005.97
2015-07-23,194191.93
2015-07-24,188064.81
2015-07-25,195445.71
2015-07-26,201651.5
2015-07-27,197520.98
2015-07-28,199234.68
2015-07-29,202907.67
2015-07-30,190011.51
2015-07-31,193615.18
2015-08-01,196728.09
2015-08-02,197333.4
2015-08-03,199967.59
2015-08-04,199045.71
2015-08-05,214162.53
2015-08-06,184944.13
2015-08-07,176621.55
2015-08-08,197878.7
2015-08-09,202785.71
2015-08-10,198065.13
2015-08-11,191435.56
2015-08-12,213008.75
2015-08-13,205951.4
2015-08-14,182530.75
2015-08-15,191223.59
2015-08-16,197273.07
2015-08-17,201372.3
2015-08-18,200487.03
2015-08-19,214325.45
2015-08-20,197728.79
2015-08-21,194072.4
2015-08-22,199501.29
2015-08-23,192306.62
2015-08-24,194464.34
2015-08-25,202129.63
2015-08-26,211276.54
2015-08-27,196938.77
2015-08-28,193032.33
2015-08-29,203280.63
2015-08-30,190515.95
2015-08-31,201453.77
2015-09-01,201227.43
2015-09-02,208989.29
2015-09-03,187687.79
2015-09-04,194042.81
2015-09-05,178888.17
2015-09-06,202356.15
2015-09-07,205982.05
2015-09-08,197724.6
2015-09-09,210026.07
2015-09-10,198901.43
2015-09-11,176484.06
2015-09-12,206705.85
2015-09-13,196664.23
2015-09-14,203305.74
2015-09-15,196463.34
2015-09-16,208388.78
2015-09-17,198448.16
2015-09-18,186593.62
2015-09-19,202770.37
2015-09-20,208524.17
2015-09-21,202468.01
2015-09-22,203999.87
2015-09-23,218495.44
2015-09-24,188315.56
2015-09-25,184313.35
2015-09-26,204919.57
2015-09-27,201929.8
2015-09-28,211269.31
2015-09-29,200059.81
2015-09-30,216551.12
2015-10-01,205072.44
2015-10-02,188747.96
2015-10-03,194140.45
2015-10-04,196547.19
2015-10-05,203279.39
2015-10-06,203088.25
2015-10-07,207406.84
2015-10-08,198772.21
2015-10-09,178281.89
2015-10-10,201832.07
2015-10-11,200869.38
2015-10-12,191763.2
2015-10-13,200927.09
2015-10-14,221486.42
2015-10-15,192802.09
2015-10-16,185054.7
2015-10-17,191917.0
2015-10-18,199195.32
2015-10-19,188429.5
2015-10-20,211100.09
2015-10-21,211493.26
2015-10-22,193266.12
2015-10-23,192555.87
2015-10-24,196006.5
2015-10-25,208992.85
2015-10-26,206831.55
2015-10-27,206660.18
2015-10-28,209778.01
2015-10-29,196468.86
2015-10-30,182355.35
2015-10-31,198134.57
2015-11-01,198360.52
2015-11-02,198326.31
2015-11-03,202531.12
2015-11-04,206559.33
2015-11-05,206918.68
2015-11-06,176543.84
2015-11-07,196997.38
2015-11-08,202194.58
2015-11-09,190699.32
2015-11-10,199267.54
2015-11-11,210013.52
2015-11-12,192741.5
2015-11-13,179664.06
2015-11-14,192019.48
2015-11-15,201376.12
2015-11-16,202653.49
2015-11-17,200104.09
2015-11-18,209395.84
2015-11-19,196511.5
2015-11-20,187218.59
2015-11-21,199642.39
2015-11-22,187846.12
2015-11-23,205314.79
2015-11-24,178209.71
2015-11-25,212511.0
2015-11-26,199826.07
2015-11-27,186092.37
2015-11-28,197957.87
2015-11-29,188583.15
2015-11-30,200508.14
2015-12-01,209255.81
2015-12-02,216253.8
2015-12-03,199181.47
2015-12-04,187593.7
2015-12-05,204103.67
2015-12-06,207522.94
2015-12-07,202996.74
2015-12-08,197964.0
2015-12-09,217626.15
2015-12-10,197395.53
2015-12-11,192878.02
2015-12-12,193637.41
2015-12-13,202434.28
2015-12-14,199511.3
2015-12-15,195493.78
2015-12-16,220013.37
2015-12-17,195909.51
2015-12-18,191565.78
2015-12-19,202118.87
2015-12-20,199545.1
2015-12-21,191709.0
2015-12-22,193325.75
2015-12-23,215777.56
2015-12-24,201209.41
2015-12-25,173557.7
2015-12-26,187890.57
2015-12-27,200440.84
2015-12-28,194372.32
2015-12-29,186985.77
2015-12-30,219509.64
2015-12-31,180138.63
2016-01-01,167642.56
2016-01-02,205600.97
2016-01-03,201152.73
2016-01-04,200333.67
2016-01-05,187956.19
2016-01-06,209502.84
2016-01-07,219280.11
2016-01-08,193028.1
2016-01-09,183457.96
2016-01-10,195402.48
2016-01-11,191239.0
2016-01-12,200469.61
2016-01-13,198560.48
2016-01-14,225781.85
2016-01-15,202678.72
2016-01-16,196968.54
2016-01-17,187829.7
2016-01-18,204911.58
2016-01-19,197867.53
2016-01-20,210010.6
2016-01-21,215694.12
2016-01-22,187308.22
2016-01-23,189128.19
2016-01-24,203367.41
2016-01-25,204207.04
2016-01-26,208108.07
2016-01-27,206836.02
2016-01-28,224934.56
2016-01-29,193722.49
2016-01-30,183909.91
2016-01-31,202259.57
2016-02-01,208205.02
2016-02-02,202058.86
2016-02-03,194146.38
2016-02-04,229755.63
2016-02-05,197431.29
2016-02-06,189918.2
2016-02-07,210030.62
2016-02-08,205278.35
2016-02-09,200076.36000000002
2016-02-10,201230.85
2016-02-11,209676.79
2016-02-12,207030.4
2016-02-13,192685.5
2016-02-14,198515.41
2016-02-15,191463.37
2016-02-16,190731.57
2016-02-17,202813.37
2016-02-18,218066.48
2016-02-19,201274.21
2016-02-20,196047.32
2016-02-21,186830.59
2016-02-22,200365.18
2016-02-23,196768.46
2016-02-24,204911.38
2016-02-25,213756.4
2016-02-26,202277.72
2016-02-27,188165.74
2016-02-28,201436.69
2016-02-29,17595.4
2016-03-01,204929.73
2016-03-02,191307.61
2016-03-03,211350.75
2016-03-04,199459.68
2016-03-05,181653.02
2016-03-06,200697.97
2016-03-07,201189.17
2016-03-08,202797.4
2016-03-09,196966.26
2016-03-10,214891.64
2016-03-11,193744.56
2016-03-12,187916.8
2016-03-13,198576.72
2016-03-14,201469.04
2016-03-15,189955.85
2016-03-16,187281.28
2016-03-17,204642.78
2016-03-18,193833.55
2016-03-19,191503.43
2016-03-20,192874.68
2016-03-21,211769.91
2016-03-22,196122.26
2016-03-23,190797.08
2016-03-24,217935.53
2016-03-25,199394.92
2016-03-26,195757.76
2016-03-27,210545.49
2016-03-28,188388.45
2016-03-29,199642.71
2016-03-30,212344.25
2016-03-31,219642.4
2016-04-01,201345.1
2016-04-02,194642.09
2016-04-03,191247.35
2016-04-04,198096.46
2016-04-05,199506.96
2016-04-06,197335.56
2016-04-07,211286.39
2016-04-08,191643.13
2016-04-09,186371.23
2016-04-10,195966.02
2016-04-11,204592.74
2016-04-12,198192.7
2016-04-13,202293.56
2016-04-14,214475.92
2016-04-15,195003.64
2016-04-16,185773.25
2016-04-17,193103.02
2016-04-18,196027.43
2016-04-19,198332.02
2016-04-20,207374.57
2016-04-21,215106.91
2016-04-22,195379.58
2016-04-23,186877.95
2016-04-24,194865.28
2016-04-25,191442.31
2016-04-26,192188.04
2016-04-27,200405.32
2016-04-28,210048.48
2016-04-29,198905.02
2016-04-30,189569.86
2016-05-01,203085.58
2016-05-02,194071.08
2016-05-03,204031.93
2016-05-04,190096.92
2016-05-05,218101.83
2016-05-06,192331.67
2016-05-07,186925.91
2016-05-08,202890.36
2016-05-09,200071.53
2016-05-10,199795.62
2016-05-11,207778.9
2016-05-12,216428.8
2016-05-13,192743.71
2016-05-14,189742.54
2016-05-15,196165.44
2016-05-16,197861.74
2016-05-17,198425.01
2016-05-18,206000.37
2016-05-19,211333.97
2016-05-20,191899.65
2016-05-21,183746.79
2016-05-22,204351.1
2016-05-23,206223.41
2016-05-24,199123.64
2016-05-25,199778.12
2016-05-26,208200.86000000002
2016-05-27,196317.96
2016-05-28,186811.99
2016-05-29,180277.14
2016-05-30,199051.58
2016-05-31,197043.83
2016-06-01,204880.23
2016-06-02,217840.68
2016-06-03,208487.59
2016-06-04,188552.05
2016-06-05,207862.49
2016-06-06,211462.83
2016-06-07,202674.26
2016-06-08,209989.98
2016-06-09,214332.37
2016-06-10,206149.36
2016-06-11,193938.04
2016-06-12,204227.03
2016-06-13,204987.08
2016-06-14,214685.26
2016-06-15,200637.91
2016-06-16,220447.87
2016-06-17,195523.14
2016-06-18,195110.19
2016-06-19,210525.04
2016-06-20,201848.4
2016-06-21,197613.1
2016-06-22,202503.23
2016-06-23,205523.16
2016-06-24,198909.63
2016-06-25,192617.72
2016-06-26,206807.1
2016-06-27,195052.14
2016-06-28,202628.62
2016-06-29,199875.95
2016-06-30,211768.83
2016-07-01,205561.95
2016-07-02,200272.76
2016-07-03,192037.23
2016-07-04,180213.64
2016-07-05,193260.66
2016-07-06,204528.0
2016-07-07,216814.01
2016-07-08,201049.82
2016-07-09,197200.24
2016-07-10,210612.61
2016-07-11,203287.32
2016-07-12,205096.21
2016-07-13,206202.26
2016-07-14,206537.83
2016-07-15,201813.79
2016-07-16,197786.67
2016-07-17,205611.06
2016-07-18,204253.76
2016-07-19,207677.93
2016-07-20,205588.25
2016-07-21,211187.69
2016-07-22,197352.1
2016-07-23,197311.39
2016-07-24,190661.79
2016-07-25,185302.16
2016-07-26,204784.09
2016-07-27,205485.1
2016-07-28,218723.18
2016-07-29,201120.22
2016-07-30,197426.24
2016-07-31,198831.79
2016-08-01,203998.71
2016-08-02,191507.12
2016-08-03,195545.22
2016-08-04,207964.05
2016-08-05,194187.08
2016-08-06,195140.18
2016-08-07,207816.94
2016-08-08,199821.32
2016-08-09,196173.36
2016-08-10,207099.58
2016-08-11,203246.35
2016-08-12,208904.25
2016-08-13,187288.26
2016-08-14,199466.71
2016-08-15,196052.67
2016-08-16,203757.81
2016-08-17,199845.9
2016-08-18,212438.03
2016-08-19,206391.55
2016-08-20,198660.23
2016-08-21,196847.0
2016-08-22,198924.96
2016-08-23,204232.59
2016-08-24,205494.22
2016-08-25,212085.06
2016-08-26,195663.28
2016-08-27,179141.06
2016-08-28,210200.58
2016-08-29,197144.61
2016-08-30,197615.91
2016-08-31,202028.79
2016-09-01,223839.81
2016-09-02,199828.46
2016-09-03,187423.22
2016-09-04,180588.3
2016-09-05,198137.43
2016-09-06,194820.78
2016-09-07,204759.69
2016-09-08,214677.37
2016-09-09,190256.55
2016-09-10,181268.75
2016-09-11,204852.18
2016-09-12,206871.76
2016-09-13,209632.83
2016-09-14,216390.92
2016-09-15,212570.37
2016-09-16,194790.11
2016-09-17,188742.34
2016-09-18,200475.81
2016-09-19,203982.43
2016-09-20,193515.8
2016-09-21,204004.0
2016-09-22,215021.79
2016-09-23,194429.39
2016-09-24,177462.1
2016-09-25,195312.94
2016-09-26,195124.35
2016-09-27,200347.23
2016-09-28,201131.98
2016-09-29,216799.48
2016-09-30,195755.71
2016-10-01,188826.76
2016-10-02,196255.05
2016-10-03,198010.22
2016-10-04,201290.63
2016-10-05,206736.65
2016-10-06,216393.68
2016-10-07,196629.69
2016-10-08,186734.76
2016-10-09,205383.6
2016-10-10,190821.88
2016-10-11,208996.96
2016-10-12,202617.67
2016-10-13,217431.9
2016-10-14,189985.42
2016-10-15,190454.62
2016-10-16,195414.61
2016-10-17,206174.01
2016-10-18,195604.65
2016-10-19,199040.35
2016-10-20,214497.55
2016-10-21,190163.18
2016-10-22,190289.4
2016-10-23,210339.7
2016-10-24,202413.12
2016-10-25,193076.96
2016-10-26,204450.54
2016-10-27,211961.46
2016-10-28,206513.92
2016-10-29,193297.75
2016-10-30,191188.88
2016-10-31,200678.93
2016-11-01,205102.16
2016-11-02,196219.33
2016-11-03,218364.5
2016-11-04,190475.07
2016-11-05,186878.93
2016-11-06,209390.36
2016-11-07,194706.83
2016-11-08,214964.57
2016-11-09,204483.58
2016-11-10,212923.53
2016-11-11,200847.92
2016-11-12,191090.7
2016-11-13,201583.69
2016-11-14,196025.25
2016-11-15,203064.77
2016-11-16,211138.39
2016-11-17,219577.02
2016-11-18,195350.98
2016-11-19,181178.85
2016-11-20,198034.11
2016-11-21,199411.2
2016-11-22,203730.21
2016-11-23,183186.63
2016-11-24,221043.36000000002
2016-11-25,194511.02
2016-11-26,187787.17
2016-11-27,209004.09
2016-11-28,200729.59
2016-11-29,203790.98
2016-11-30,201079.23
2016-12-01,216540.53
2016-12-02,194356.9
2016-12-03,196148.76
2016-12-04,203606.36
2016-12-05,197399.26
2016-12-06,199755.68
2016-12-07,199840.16
2016-12-08,214193.33
2016-12-09,194260.25
2016-12-10,187282.97
2016-12-11,213258.27
2016-12-12,204502.36
2016-12-13,204797.85
2016-12-14,200787.32
2016-12-15,206531.31
2016-12-16,194456.73
2016-12-17,190441.88
2016-12-18,205309.47
2016-12-19,188327.25
2016-12-20,197897.14
2016-12-21,192484.66
2016-12-22,213827.28
2016-12-23,198041.07
2016-12-24,202123.1
2016-12-25,187851.64
2016-12-26,195718.33
2016-12-27,201176.96
2016-12-28,194641.74
2016-12-29,202733.22
2016-12-30,201122.34
2016-12-31,176554.24
2017-01-01,178071.53
2017-01-02,199999.19
2017-01-03,207862.67
2017-01-04,205017.74
2017-01-05,203731.85
2017-01-06,196674.91
2017-01-07,215868.66
2017-01-08,197808.19
2017-01-09,180555.11
2017-01-10,199173.13
2017-01-11,202673.94
2017-01-12,198996.01
2017-01-13,204863.5
2017-01-14,218172.68
2017-01-15,188000.48
2017-01-16,191838.87
2017-01-17,181193.89
2017-01-18,203142.53
2017-01-19,205919.44
2017-01-20,212233.6
2017-01-21,217297.81
2017-01-22,192124.42
2017-01-23,196499.19
2017-01-24,196171.02
2017-01-25,197692.29
2017-01-26,199891.65
2017-01-27,199264.46
2017-01-28,215750.33
2017-01-29,197108.49
2017-01-30,186091.01
2017-01-31,194359.69
2017-02-01,195692.0
2017-02-02,205483.84
2017-02-03,205518.61
2017-02-04,209391.91
2017-02-05,201202.43
2017-02-06,197522.02
2017-02-07,200982.8
2017-02-08,199609.76
2017-02-09,202005.71
2017-02-10,217823.14
2017-02-11,224096.63
2017-02-12,203274.81
2017-02-13,195391.85
2017-02-14,205958.52
2017-02-15,198167.72
2017-02-16,206753.28
2017-02-17,204186.17
2017-02-18,212355.8
2017-02-19,202089.25
2017-02-20,188931.09
2017-02-21,183961.0
2017-02-22,199935.9
2017-02-23,202358.99
2017-02-24,208504.97
2017-02-25,228564.73
2017-02-26,201737.18
2017-02-27,188456.59
2017-02-28,200313.21
2017-03-01,198617.03
2017-03-02,206350.53
2017-03-03,203025.66
2017-03-04,223641.01
2017-03-05,200980.84
2017-03-06,190702.46
2017-03-07,204374.62
2017-03-08,204068.64
2017-03-09,194846.58
2017-03-10,213499.34
2017-03-11,215200.77
2017-03-12,208488.58
2017-03-13,186455.9
2017-03-14,208400.08
2017-03-15,200338.43
2017-03-16,200264.84
2017-03-17,195498.3
2017-03-18,216145.15
2017-03-19,195382.01
2017-03-20,196406.02
2017-03-21,192263.01
2017-03-22,194568.06
2017-03-23,200525.25
2017-03-24,206694.99
2017-03-25,219566.13
2017-03-26,195511.74
2017-03-27,187178.86
2017-03-28,206725.69
2017-03-29,205692.32
2017-03-30,198508.63
2017-03-31,205826.57
2017-04-01,213794.98
2017-04-02,210163.62
2017-04-03,188021.95
2017-04-04,201445.3
2017-04-05,199536.57
2017-04-06,202248.81
2017-04-07,198636.24
2017-04-08,211854.74
2017-04-09,193569.33
2017-04-10,189421.09
2017-04-11,202657.25
2017-04-12,207100.43
2017-04-13,200903.71
2017-04-14,211963.72
2017-04-15,216556.95
2017-04-16,201730.28
2017-04-17,189037.68
2017-04-18,202624.08
2017-04-19,200550.37
2017-04-20,208045.02
2017-04-21,199815.3
2017-04-22,211566.01
2017-04-23,197605.04
2017-04-24,187876.55
2017-04-25,208934.84
2017-04-26,201832.21
2017-04-27,197226.39
2017-04-28,209847.84
2017-04-29,211421.66
2017-04-30,195925.54
2017-05-01,186623.76
2017-05-02,207111.71
2017-05-03,205369.62
2017-05-04,203506.11
2017-05-05,208683.27
2017-05-06,219340.1
2017-05-07,204494.93
2017-05-08,193036.59
2017-05-09,194765.11
2017-05-10,202385.12
2017-05-11,199353.31
